Employee_ID,Basic_Salary,HRA,Other_Allowances,Income_Tax,Employee_Provident_Fund,Professional_Tax,Bonuses,Overtime,Deductions,Medical_Allowance,Travel_Allowance,Leave_Encashment
1534,39097,8959,5171,2577,2945,428,7742,785,2199,4447,725,201
1535,30395,16005,3567,3220,1385,221,8436,410,1415,3774,2180,3857
1536,36241,15775,9007,2030,1061,140,9524,283,2258,3415,2892,1198
1537,58356,5161,3151,7691,1514,266,6674,465,366,3098,2397,1267
1538,47696,5593,9619,4992,1429,229,6002,79,2991,4969,1017,2970
1539,70118,19226,8033,1913,1579,122,1910,1715,1593,2166,2232,73
1540,24944,19494,2368,7358,2560,378,1949,783,85,4490,795,95
1541,66163,16451,6946,3181,4762,350,6425,1100,1736,2571,913,4268
1542,39816,17347,2042,4197,2164,499,3514,1977,1657,2523,2360,3477
1543,69840,16154,3907,7040,3790,108,8701,732,2041,4957,2495,2202
1544,57011,17080,5490,2462,2323,112,1100,1928,2493,1987,2682,257
1545,72853,8390,4535,8037,3722,406,5646,1817,619,4238,2528,3658
1546,44917,10997,6173,5994,3358,419,7945,1563,2351,4819,503,4425
1547,51195,11354,4873,6308,1470,151,3400,1384,131,3307,677,2806
1548,41566,17693,3824,7221,2416,308,6801,76,903,4263,1245,4256
1549,29916,5663,3293,8090,2665,137,3343,508,987,2225,758,185
1550,75856,14324,6769,8769,2468,199,1352,1187,1221,4845,1151,142
1551,40806,18387,6796,1687,4829,292,3955,1032,2094,2208,2318,3353
1552,29984,5541,6854,5661,1808,290,2018,1198,1763,3205,1886,639
1553,21759,10433,8019,2894,1171,150,2179,461,2804,4829,2982,3749
1554,61949,10093,8871,8389,3623,492,6193,1330,1226,4693,1796,2074
1555,46838,18428,5386,5922,1030,240,4536,1611,1284,1098,789,3968
1556,22482,16166,4972,7322,1046,267,3502,244,689,3288,1302,201
1557,44442,5867,5922,4183,1129,410,4819,121,1047,2514,2521,3092
1558,53719,15258,6997,4797,3399,208,7855,184,686,1201,733,3165
1559,78066,13623,9032,6178,1977,306,1979,31,785,1633,907,3079
1560,47965,18027,2992,4968,4916,399,1976,997,339,4580,1193,4567
1561,22079,10469,7287,3716,2645,209,3280,1986,411,4700,1669,2102
1562,22717,17470,4386,1190,2604,295,6897,761,1996,4167,1061,910
1563,79676,11256,4240,2335,1057,251,1107,568,285,1745,2977,1571
1564,47952,14398,3476,9181,2129,342,2626,309,1109,1489,931,3448
1565,40908,15720,8426,1378,3859,227,9895,1395,849,1578,2068,2159
1566,62460,6169,5407,4829,2353,204,7229,1679,429,4959,1482,4325
1567,44861,5830,2389,7380,1767,109,7877,829,1604,4289,1934,2544
1568,27311,6651,2999,1615,4895,455,1874,1619,30,3574,1396,1329
1569,48071,6136,6620,3330,1682,247,6543,991,602,1272,1277,3613
1570,43570,7810,9407,2754,4454,464,4809,1079,439,2242,722,460
1571,38449,13667,3855,1463,3008,463,3107,790,984,1785,2271,806
1572,53536,16002,7602,5267,4233,239,1559,1296,1372,4954,2188,3699
1573,58258,14518,2658,4158,4044,289,9308,463,1918,4730,967,2273
1574,68302,18258,4763,4624,3333,193,5969,677,411,4403,1845,58
1575,48865,6019,5663,5938,4142,328,4046,1479,527,4927,2922,2475
1576,26645,10237,6986,6417,2790,162,1043,978,309,1452,911,4823
1577,74235,15028,9722,7004,2477,439,1508,669,2996,2175,2816,1155
1578,58000,17448,3481,9881,1885,124,7107,1272,1811,3394,1125,497
1579,46737,15640,9256,6603,4638,367,4439,697,1361,1815,1775,4325
1580,31485,17485,5731,3212,4906,380,4928,993,2721,1413,1511,4428
1581,58565,6283,9262,7120,1396,110,6411,77,2038,2550,2177,3976
1582,45522,5659,2451,6818,2538,419,1916,533,2484,1430,2997,1607
1583,74078,19063,4475,1382,3073,300,1798,107,703,3426,1301,720
1584,75168,18358,5222,3256,1312,225,5971,1296,662,4045,2392,1274
1585,72487,7010,3537,2412,3173,405,2760,763,364,1894,2060,3867
1586,32342,13590,9543,7146,4479,289,4275,14,922,3475,1891,690
1587,60806,6733,5093,1371,2588,188,1818,369,2160,4937,754,4023
1588,68770,18870,2882,6806,2221,454,6040,1327,175,2946,1986,4152
1589,33087,7125,6408,6565,1810,215,4065,1695,1172,2107,2673,3437
1590,57641,7171,6068,9802,3235,451,4259,204,1201,1191,1916,2355
1591,54249,13266,6935,9307,3745,276,1906,1136,935,1040,1261,749
1592,30093,19472,4566,8437,4888,113,1602,1703,381,2887,1857,3051
1593,75457,17889,5277,1446,3857,356,5295,864,1282,2859,1064,4773
1594,72603,8471,2374,2391,3763,308,4527,1276,1212,2796,1891,3564
1595,67190,14028,6546,2340,3032,380,5543,440,305,2332,2078,4655
1596,36438,10624,5697,3939,2507,427,2811,1209,1401,4449,1590,1704
1597,60411,13691,9951,6969,1449,424,8963,858,601,1135,2118,3445
1598,46399,18884,5062,5813,3570,488,6249,226,2390,2813,899,4444
1599,39846,13329,6690,4569,2894,204,5615,527,2203,1105,786,2377
1600,35708,7097,5250,6454,2377,246,9916,1691,711,1518,2733,3231
1601,64039,19082,7329,4150,4033,378,7766,353,1465,2941,2831,2215
1602,69984,10068,6595,7414,3705,108,1802,622,402,3861,2039,885
1603,65368,18930,6559,5657,1596,217,3582,1024,613,2565,736,864
1604,30998,16888,9291,7947,3147,193,7445,1576,2844,1125,1314,3494
1605,75106,15077,2112,8943,1615,243,4837,1583,2670,4428,1427,3054
1606,67063,11397,7131,4662,1947,388,9718,926,1801,3447,913,785
1607,50678,19316,5197,5482,2581,485,2665,1443,2650,3126,2455,456
1608,30682,7757,9732,5797,1555,113,9651,1643,176,1388,2556,344
1609,69148,8920,4378,6068,1277,356,7975,1184,448,4650,919,553
1610,28519,13186,3924,6480,4764,445,3552,160,742,2558,528,787
1611,76373,6900,9450,9033,4770,285,8475,870,1564,2724,2895,1819
1612,51480,7610,2139,1983,3013,444,3808,1151,1978,3121,1160,704
1613,39694,11900,3424,6607,4697,499,6633,1745,2348,2028,949,4907
1614,23300,17178,4949,9543,1490,306,7096,1174,2754,2942,879,952
1615,26722,6449,5168,2907,1254,445,9823,443,306,4534,2913,814
1616,59986,13738,2516,7924,3428,271,3456,1790,750,1081,1750,1548
1617,44160,10017,4616,9737,1891,369,6423,1494,868,2560,2959,143
1618,40059,17868,8043,5174,1541,320,5317,462,213,1775,855,2777
1619,55822,18660,8989,8265,2287,251,2556,1753,1617,4038,2801,3766
1620,33575,12999,9236,2990,2633,210,3205,1053,1663,4476,2196,4958
1621,27970,11052,8261,6596,1824,282,4955,472,2530,4585,1226,3825
1622,54911,15195,2887,4998,3926,498,7805,556,1597,1277,1967,1216
1623,41591,7096,9226,4775,2352,438,1404,79,2180,3887,1309,1807
1624,51821,13895,5104,5645,4186,171,2620,1062,1672,2878,2403,4470
1625,29503,11404,7437,3061,4347,485,3952,239,511,3271,915,4772
1626,67917,15595,2049,5487,4559,382,9080,556,2258,2607,1099,2739
1627,38922,14817,5951,5435,1280,173,4118,589,986,4139,1839,1289
1628,32175,8331,5560,3644,2298,454,8380,1360,2764,4391,578,555
1629,73699,17925,2018,2045,1772,314,7630,1931,252,1605,2067,862
1630,74771,12462,6821,8951,3890,427,1565,1884,37,3066,1594,2485
1631,61124,10105,8340,7449,3766,122,5799,1823,628,1639,1720,4976
1632,75764,7978,3473,3681,4967,167,8670,1975,986,4414,557,2355
1633,41389,17928,6061,4199,1327,497,3868,1303,1725,4665,1947,965
1634,67838,7839,4606,7768,3258,472,9776,1139,2093,2789,1992,2395
1635,20822,8384,9846,8440,3774,461,5327,268,1477,2756,2595,475
1636,37327,15851,2451,9633,1922,192,7413,1939,1701,2366,1958,1338
1637,67057,15053,8432,3550,1551,420,8614,334,304,3144,1708,524
1638,26150,16048,7260,5225,3073,423,2245,311,1738,4123,1338,2571
1639,24425,18493,7203,1596,3074,483,9243,1076,2280,1174,2712,561
1640,78118,5685,5765,7054,1701,162,1537,1091,244,4409,2250,3702
1641,36032,19139,4438,2505,4154,323,1540,693,1744,4765,1854,4664
1642,22198,12531,9758,7468,2919,324,1814,33,2807,2376,2877,1205
1643,73394,9283,6310,8236,3729,468,2415,1819,2886,4462,1644,4033
1644,40079,12736,3549,2551,3460,445,2652,1841,2205,4186,712,3847
1645,56220,12710,8358,7852,1166,436,5062,385,1024,1347,1006,4201
1646,61874,6619,5474,2449,4771,202,3356,248,216,1000,2715,2238
1647,33859,18975,2127,6953,1168,314,4810,1134,2975,1062,2069,1160
1648,70460,18272,7941,9456,4872,291,1185,1117,506,2783,2974,4795
1649,51419,17835,9644,9042,1228,259,2551,1433,760,4814,2232,3825
1650,73329,11868,6855,3659,3002,471,8013,1202,2951,1225,1744,71
1651,28705,6431,8547,8509,4680,306,1761,1070,2628,3470,1515,754
1652,62880,14067,9196,8893,1366,368,7163,793,1053,2042,1643,3852
1653,43236,9713,7911,8445,1527,293,8635,851,2674,3078,1770,904
1654,42419,15653,8481,3721,1790,479,4281,873,2567,1844,2432,51
1655,39978,14557,8974,3925,4718,251,2536,1627,1904,3680,1272,2621
1656,57609,14435,4761,8104,4609,336,7201,375,274,1023,2029,3190
1657,35358,9998,6456,7240,4935,187,4164,723,491,3884,1581,3948
1658,54177,5162,6664,1512,1523,110,3770,1610,826,4030,1651,1287
1659,49378,6974,3415,1215,2095,286,8399,1913,950,2234,2222,4780
1660,57334,8291,8361,8299,2668,313,4845,201,2973,2984,1216,1772
1661,31382,13461,7693,4153,3153,114,4435,444,2894,1160,2633,3902
1662,73643,5631,7788,8450,3779,365,5710,1942,1178,2278,603,3920
1663,70707,5905,2201,2706,2908,396,1561,1956,1100,2594,2690,949
1664,34596,16663,8160,2567,4012,172,5717,296,1636,3161,704,3138
1665,53572,16445,4369,2128,4760,151,8623,1331,1455,3551,1886,2416
1666,33221,7014,2517,4510,2305,227,8187,1746,38,2952,2144,2279
1667,21279,14833,9737,8867,1132,127,3180,492,2286,2695,1832,1425
1668,65960,12896,7444,3365,3581,164,2960,337,2169,1954,2548,1584
1669,27083,5204,7531,6583,4022,116,4879,1968,143,4291,2558,1046
1670,75138,5581,3341,5897,3316,450,6153,922,2731,1356,2349,2165
1671,74771,10675,6776,6718,4483,237,8035,1669,2502,3216,1246,4023
1672,63861,14032,3988,7001,3720,418,4270,1865,2415,4595,2163,1176
1673,37771,19124,9249,5567,2642,328,5687,1089,758,1968,1737,2160
1674,49975,10347,5545,3741,3838,353,1582,791,246,1241,2518,1031
1675,65648,14911,7587,4020,2888,309,1288,1445,2970,4446,1455,3288
1676,68285,18930,6520,7256,2770,393,6664,1563,764,1138,1017,4526
1677,39063,7643,8064,1228,1017,330,8979,1947,2422,3144,1938,1315
1678,22106,13017,5802,9362,2777,340,4859,1652,1314,1146,1531,892
1679,44557,7297,7808,1294,1116,169,4060,1516,206,4253,2552,106
1680,68854,5874,5275,5284,1797,203,2183,1905,2018,2080,2659,3080
1681,40607,10560,5654,9617,4865,303,5335,961,2566,2065,772,744
1682,57599,19531,9162,7801,4215,152,2446,316,2289,3913,921,621
1683,71920,5689,4434,1918,4788,474,7679,941,2866,4782,2812,4240
1684,48529,9000,6873,1498,3598,429,7213,1860,2349,1542,1981,820
1685,55954,19298,8241,3809,3976,153,2903,625,1317,1691,2759,411
1686,47856,16333,9512,5961,4737,375,8894,74,700,2025,1281,113
1687,22573,19974,7922,4779,2711,434,3377,1737,287,4359,1744,2446
1688,32808,14614,2207,3118,1752,130,1847,938,2201,2161,2916,3346
1689,55367,19289,7633,7391,3469,234,8370,58,1593,2640,2894,4219
1690,56801,5671,7755,1145,4969,157,7341,385,2470,4583,2572,85
1691,61196,12927,9959,8942,2392,204,2239,14,849,3951,1475,4142
1692,54072,6171,4633,5565,3693,365,6600,1254,49,1729,2243,1572
1693,43752,10591,8309,1192,3605,109,5791,1640,1230,4293,916,2005
1694,75029,16918,6117,6187,3097,352,3365,1700,2611,3378,714,4079
1695,37685,14135,2153,7637,1677,394,6055,198,2901,3664,1635,803
1696,71693,11342,8058,9243,1105,255,6622,1939,2930,1403,1413,3334
1697,71203,6449,9606,3410,4287,257,1372,1377,2709,3555,2082,3349
1698,75961,16929,5366,2820,1657,136,8783,34,2612,2939,2524,1069
1699,61401,7539,6314,3964,2946,218,2949,161,2260,2150,927,2669
1700,79420,8959,6764,3521,2448,166,1244,1780,1908,4336,1232,4141
1701,31372,18183,3518,3568,2095,341,8795,981,2858,2735,2763,2771
1702,28996,11285,8373,6882,1987,398,6772,798,2897,4835,912,4635
1703,36458,10432,8163,2867,3889,312,1124,894,1686,2038,2927,4182
1704,76133,9260,4600,8465,2808,407,2919,470,1740,3273,2125,1408
1705,51889,7361,7045,8602,2782,200,1530,530,1343,4031,731,3740
1706,79519,11164,4195,4199,1445,155,8849,1987,1790,3912,1334,264
1707,46665,18393,9275,7103,2948,431,7929,791,2928,4176,757,3848
1708,58243,16844,6498,1240,4257,423,5349,851,1960,1744,1779,3093
1709,77384,8670,6691,4440,3117,338,5756,1446,1088,3540,902,4798
1710,51653,6753,5554,5631,2997,492,2801,347,1155,1318,2971,1473
1711,46657,13100,4414,9274,3197,330,6156,693,2381,2242,1269,4281
1712,59952,15544,7533,6077,4317,461,8856,934,31,4348,564,325
1713,42180,6938,9476,4768,1773,480,6461,912,867,1772,2737,1206
1714,51896,13562,4849,8995,2561,191,6302,146,2945,2916,1449,4492
1715,76293,10976,9061,9802,2675,378,8432,1397,1266,4412,672,1504
1716,32875,18140,7253,7429,2122,208,7189,1711,1215,3499,1750,3534
1717,21622,17671,3742,4605,4981,416,2142,674,1165,4440,1911,1440
1718,68756,15123,3306,3173,2301,267,8076,1439,1683,1943,2948,955
1719,60809,11588,5849,7568,2586,399,8614,686,600,3895,1137,554
1720,36725,13616,6168,3601,2686,317,5840,1517,2025,4064,1448,3254
1721,71226,11304,6576,3657,1943,321,2629,1582,1584,3014,2760,4139
1722,60760,12345,9519,7080,1454,260,6062,1279,987,4545,2600,4996
1723,35646,17916,6655,8325,2127,115,1762,959,1214,2213,2194,4577
1724,37029,12875,9493,3159,1945,377,7905,685,1965,3931,1251,2036
1725,49402,14086,6840,4830,1600,156,5889,1126,2646,1418,1161,1286
1726,24263,11633,7562,9313,3700,161,5839,120,1439,4781,2686,1197
1727,77953,19662,6195,5368,1724,462,4957,418,519,1864,2965,4661
1728,50987,5597,7178,2317,3280,426,1557,349,1758,1788,642,2267
1729,66828,8062,4555,5493,2417,341,5621,1680,868,2871,2405,3629
1730,75288,7336,4305,2230,2524,189,1839,41,2063,1494,985,3465
1731,67924,17880,6508,2133,4766,171,9194,1390,1831,2062,1491,771
1732,28646,14879,9619,8607,1250,425,9348,28,1129,3209,1960,2456
1733,47529,5572,3088,2301,2544,129,7998,965,282,3025,792,470
1734,79052,12521,4642,2910,1078,458,1510,1915,360,3168,2143,1370
1735,31664,11171,3177,9082,4123,387,2137,784,1058,4963,1337,3132
1736,55737,12097,8104,9107,1897,185,6606,13,2160,3446,1537,671
1737,55796,7090,8409,8970,3968,333,5666,919,2355,4333,2250,1174
1738,44027,18992,6916,2916,1780,334,9906,1976,1934,2985,771,110
1739,49373,11566,9246,7996,1225,412,6434,817,958,1727,1548,3559
1740,71833,16861,9482,3757,2074,464,7446,824,1076,4895,2458,1026
1741,56397,17464,6757,7464,2209,364,3654,1508,1104,1560,2869,3554
1742,40609,9624,4994,1178,2057,386,1990,1212,1639,3651,1305,3233
1743,55835,6633,2559,7362,1802,426,8820,871,2881,2152,2204,4439
1744,58709,18253,4964,9683,1741,492,3160,294,1392,4904,2389,1472
1745,70538,6517,9034,1060,3178,368,6740,1206,2289,1539,1382,2379
1746,39250,17485,3271,7681,4070,285,5457,863,30,3403,2782,4872
1747,41172,15849,3813,3895,3679,230,3063,547,703,1659,1331,2971
1748,31555,8648,4915,1585,4514,390,2977,1905,868,3479,1612,2381
1749,41874,18140,2609,6823,3885,376,9567,1060,1384,2863,2691,3290
1750,33081,16780,4461,1534,3806,419,9933,1007,232,4136,2540,4753
1751,73276,6537,6120,4462,4503,450,3667,1037,1057,4289,1605,1833
1752,77492,19357,8124,5011,1703,279,5919,1946,1266,3610,2094,453
1753,73002,18368,2283,4398,3544,389,9609,634,950,2450,2776,740
1754,74567,8137,7568,3155,2426,476,8642,594,58,1816,2126,2380
1755,79402,11985,4928,6966,3370,262,9798,1182,2818,2944,2389,2357
1756,44063,5097,6396,8329,4281,370,9759,1517,2765,4145,2304,1443
1757,26819,16407,3091,7957,1614,475,1543,1352,301,4531,1720,3680
1758,45712,19191,7126,6325,1328,195,1883,613,2850,4496,773,1748
1759,44762,17722,2816,9518,2395,361,5798,1872,2944,3758,1089,2401
1760,31046,17924,9304,5703,2483,464,9040,1106,2045,2215,1082,4919
1761,51463,8750,9331,3706,1132,452,6718,1579,2159,4260,1467,3171
1762,78594,16349,2082,1001,1834,387,3068,1603,1923,1011,2490,4240
1763,70485,17875,3920,9316,3698,182,8478,1583,316,3286,2919,2006
1764,48769,13535,9817,2104,1120,324,9120,1592,1888,2895,1758,1786
1765,73302,13174,5491,2861,3653,322,8820,1610,1168,4664,1810,1409
1766,43150,13103,5144,6269,2475,217,2786,1045,2715,3500,1071,1762
1767,22711,10413,9404,7943,1964,291,6715,1155,689,3430,1044,909
1768,24853,19267,4093,9320,1128,178,9269,464,1881,3829,1960,760
1769,49077,9666,6713,1437,4162,177,2308,1479,1953,4873,626,3240
1770,75364,5610,9071,5846,4675,246,9839,1325,17,1047,1232,2689
1771,43863,6727,9967,4129,2598,206,9744,954,1178,3364,916,530
1772,41792,15482,8405,9081,3076,481,9473,929,1529,3256,1137,1359
1773,79129,6854,2175,1901,3769,370,5861,1290,777,2570,540,3818
1774,60483,15800,7285,6398,2547,489,3776,798,359,4190,1286,2027
1775,28942,10055,4704,7678,1332,343,2596,394,331,1576,796,2560
1776,68275,15271,6937,6529,4368,172,1479,1143,1941,3362,2120,2177
1777,68594,19726,2369,7604,2153,456,4312,245,527,1753,541,1537
1778,21762,7324,3818,4918,2316,453,7156,567,2059,2059,532,1273
1779,51987,17819,4101,2067,2196,125,8919,37,1098,4534,1799,2781
1780,35850,14369,6785,1026,4791,309,7744,244,211,4835,1115,946
1781,32112,19718,5490,7937,3991,191,4898,20,1714,3962,1447,1298
1782,76253,14283,3779,8264,4095,224,3072,1133,2688,3802,2047,2511
1783,44058,19189,9674,8118,4170,172,6624,1629,2330,1553,659,2188
1784,65420,18171,3364,1547,2429,222,1938,393,2827,4652,2452,881
1785,58890,19549,9294,9758,1355,408,9176,1433,1053,1402,2231,1847
1786,20481,10774,7528,9895,1138,283,1761,986,1032,2130,2946,1975
1787,67304,11519,6462,6338,2526,286,8254,1671,1332,3086,2342,4268
1788,52921,15983,5342,4140,4897,297,2669,1766,1333,3628,2297,4568
1789,60385,19548,6739,8996,2197,177,8128,7,2724,3227,2232,2964
1790,21524,19414,5676,2590,1028,447,4862,1467,2752,3059,1080,3063
1791,54888,6749,4426,8776,1930,285,3685,327,2473,4410,719,3128
1792,35048,15867,2072,5943,3543,443,7634,1910,1840,3990,878,497
1793,55111,19939,4962,9997,2013,352,2931,289,1795,4787,2249,2216
1794,57904,5781,7367,8798,3702,112,8308,1786,1727,1547,1970,988
1795,74912,12548,2859,4791,1827,398,4939,510,590,2149,1463,2608
1796,54008,16240,5856,2357,1350,175,2126,911,1714,1062,1669,2475
1797,20060,11823,6138,9092,3601,150,7021,360,2138,1843,732,4514
1798,29130,7105,4424,4225,3024,374,7437,1932,455,4153,1894,1370
1799,38023,8867,3064,3460,1298,248,8039,1622,443,2008,1421,3588
1800,75337,12193,4217,9737,2743,318,6373,715,78,2842,2781,2502
1801,65080,9976,6017,3728,2865,221,2203,218,1498,3031,866,4809
1802,33350,17734,4259,7726,2215,310,5135,405,926,2322,980,178
1803,44354,7113,7612,8481,2695,379,9711,752,2150,3081,2096,1929
1804,65186,10879,5751,7430,3111,125,8904,922,622,1751,1618,2548
1805,48145,18565,4086,4114,1754,272,3283,831,1479,4680,2365,4834
1806,54020,8970,2368,1616,1769,255,5558,1793,233,1048,2534,111
1807,40587,15183,4804,4644,4735,337,6347,1644,1617,1657,715,3219
1808,61131,14259,2150,7413,2238,475,8867,1791,2691,2660,1224,714
1809,29650,12264,3134,2203,1833,181,6944,793,2030,1700,2339,1401
1810,39933,6577,7599,3565,3213,455,9674,1243,2837,2080,1211,2924
1811,40581,14203,7555,4174,4614,372,3477,594,386,4932,2387,1381
1812,43393,7274,7166,4081,2906,167,4093,106,2894,3156,2325,3127
1813,43051,9869,7119,3630,4303,143,9534,580,1634,2540,1484,4908
1814,71474,15006,7694,4161,4865,160,8207,608,37,4032,1658,3011
1815,46212,11744,4784,5321,2564,222,7227,1747,1184,3071,1606,1208
1816,69082,7426,8136,9861,2218,448,4535,1309,1485,3268,890,3125
1817,24090,18489,7485,7269,1505,295,8004,1772,1967,2983,1570,36
1818,26960,10546,6164,8099,2357,429,3913,7,1472,1314,891,1828
1819,55772,11852,4346,8376,4839,422,3340,805,240,3341,884,3060
1820,41520,17594,7039,5078,3840,210,6289,188,1049,4081,2928,3341
1821,69481,18066,6897,6801,4375,357,1597,80,1671,2700,1782,3941
1822,56408,7551,8439,5151,3880,188,9836,107,561,4067,1433,809
1823,48470,11411,4250,9911,2460,297,8145,1344,1999,4552,2470,3072
1824,77134,16849,2060,3600,4394,381,3902,1602,805,4798,898,4118
1825,40491,5007,7041,7175,4573,299,7645,685,1929,2017,2647,1526
1826,21341,13087,5010,1666,3905,198,9955,345,2345,1637,882,3519
1827,64623,7555,5901,1283,4985,126,8694,1886,804,3314,2557,4891
1828,44791,5475,3337,6840,2416,188,5830,327,2201,4863,2811,495
1829,20338,10416,3184,4565,3853,245,8546,554,2779,3135,2742,4995
1830,25895,15403,6426,5593,4670,281,8368,1722,1675,3502,1930,424
1831,32254,13676,3551,2465,2172,356,3160,301,2515,2649,2413,2747
1832,71860,12239,6433,9321,1760,288,6878,199,2096,4604,2644,2065
1833,31344,11710,3629,5734,1832,339,8663,892,1677,4219,1257,1982
1834,21750,10000,3327,7257,2428,458,4749,1442,45,3804,2634,1468
1835,74756,9654,3526,8366,1282,486,3922,1062,2827,4849,1490,3800
1836,22421,13078,3673,4672,4433,295,7486,1755,1651,4800,2624,1233
1837,59887,11063,3361,8382,1378,396,9112,306,81,3478,2412,1797
1838,78053,7285,3573,7587,1197,264,9771,1027,2320,2775,2239,564
1839,25319,10223,4686,1992,4062,406,4804,1656,2441,2966,2006,3019
1840,35896,18521,6370,7858,4071,370,5878,1871,1809,3958,1160,1304
1841,75761,19889,7283,3121,1555,107,3368,1100,789,2963,2528,132
1842,74539,11971,9610,3223,1355,137,9093,467,594,2767,1634,448
1843,31918,17755,4366,5522,2563,213,4932,178,2105,4815,2525,1830
1844,73145,8525,8732,4188,4500,438,6608,644,2612,1241,1264,2158
1845,45064,16531,8647,4237,2040,155,7635,1846,0,1701,2172,3626
1846,77196,19721,5757,5136,3686,458,7395,1764,2263,3949,2046,849
1847,66617,7822,4434,1343,1378,237,7101,275,1496,1740,1082,3962
1848,77390,9943,3993,5704,1679,201,6531,1175,765,3113,1170,1480
1849,47935,11530,2869,5823,3553,433,5970,1187,670,4019,2251,900
1850,57641,16116,8976,5920,2779,276,7344,1313,2558,3425,1037,4854
1851,49711,5258,3014,4201,1898,268,9408,1401,1601,3435,2321,1539
1852,24806,5282,3911,6471,1075,438,1375,620,914,2814,1685,1899
1853,61360,18937,2602,1888,1230,385,8887,637,1844,1780,929,2944
1854,32182,6898,5821,8127,2739,360,2609,1775,1995,3256,2137,4957
1855,42297,9135,7895,4720,1961,474,3939,1333,94,4486,2680,3244
1856,76276,11629,2690,3883,4319,322,5062,929,492,1015,688,514
1857,39541,16168,2493,5212,3349,298,2613,1936,2812,4368,2246,1591
1858,48921,15459,2489,7961,3773,310,7578,1412,149,1985,2201,83
1859,36774,8200,8864,3415,3262,386,8851,1880,1046,4291,2826,3742
1860,64813,10110,9240,4001,4229,279,4679,1681,2803,4840,2148,4893
1861,57198,12167,4556,2738,3116,349,8540,1787,1238,1366,2511,2127
1862,28820,5612,6485,2364,1392,330,8074,182,398,3827,1684,1601
1863,44070,19203,9786,3708,2108,122,4996,1844,2457,2252,1350,4617
1864,24232,5687,2294,1924,1266,147,5786,1329,2178,4702,669,1222
1865,31122,8690,7488,1151,2092,208,6695,71,854,3487,1329,4329
1866,35023,13804,6027,9777,1610,395,7998,1242,2195,1689,1580,1842
1867,28007,7307,4843,9044,2370,105,3366,718,380,4603,1763,2291
1868,37905,12133,4912,1912,2008,137,7764,1196,551,4521,1268,1589
1869,61786,16205,3717,3321,1961,268,9976,1676,294,2059,857,2896
1870,49398,11509,4596,1495,3775,455,2614,1295,1143,1846,2748,4488
1871,54268,14973,6744,3148,4998,382,5555,725,455,1421,2991,8
1872,26737,10906,3873,1556,1672,302,3416,1491,1553,4989,1825,4708
1873,56062,7591,6663,2552,3470,424,8288,268,168,2643,2648,714
1874,74237,15888,5258,3120,4677,412,7862,1043,709,2212,1620,1927
1875,71571,18835,8996,4085,4245,372,4653,577,1946,4249,2188,109
1876,45510,19218,4817,4504,2700,343,7639,994,2019,1607,2576,4929
1877,39426,17150,2444,1156,3162,426,1496,814,2084,2338,2029,265
1878,57265,12183,5641,9926,3267,146,1504,1526,1721,1019,1961,3223
1879,37850,10248,6458,8505,1030,348,8699,146,1284,1675,1902,954
1880,72713,13766,8266,8162,4594,178,6733,1452,2278,1381,572,1349
1881,20614,15102,7307,6523,2366,209,9055,1188,253,1608,753,1574
1882,41776,10108,2741,8543,2400,112,4216,889,2376,3190,2434,2223
1883,44077,8604,4041,9055,2153,494,6688,309,1320,1061,1015,3831
1884,29374,5669,2679,5654,1616,479,5364,517,2057,2265,1543,3255
1885,72375,9364,4467,7250,1538,464,7042,13,2493,3285,2148,1058
1886,76290,12329,5697,8246,3786,189,2477,131,2969,2154,920,1957
1887,55435,6283,9419,1154,4073,441,5960,1877,2883,2628,2993,4944
1888,50907,5923,7738,8950,1870,447,3397,754,2125,2626,1378,3147
1889,77132,6125,7668,1996,1100,379,9301,438,2240,4716,635,2519
1890,33409,6529,3358,5626,4604,320,9841,742,400,2146,1824,3653
1891,36514,19046,8235,3905,4129,172,7194,739,2156,2463,2132,2570
1892,49866,14786,9697,1153,2412,333,8570,1697,2839,1926,532,2927
1893,22983,13438,2062,8853,3739,359,8730,794,1946,3389,2290,3887
1894,51705,8711,9829,7481,1940,212,2499,262,2310,2442,777,887
1895,40662,13004,4559,6599,1340,145,8235,642,2376,2653,2680,744
1896,43510,14752,7258,2716,3908,373,1595,1966,362,3502,1249,3514
1897,32651,11274,5769,1786,2043,142,1978,1248,2306,4269,2673,2930
1898,60998,15592,9352,5368,4326,307,1730,257,1358,1281,2892,2679
1899,76846,15435,7324,9096,4388,448,1056,1257,84,1885,516,175
1900,48535,8864,8915,5272,1037,202,3243,1359,1545,2024,1901,565
1901,26640,15131,9381,4767,1659,223,6879,408,1824,1722,1317,3217
1902,64547,18217,6351,9834,3033,109,2701,1851,307,2798,2607,4357
1903,74620,12833,2134,6994,2560,428,8229,974,261,4403,2160,4626
1904,35317,16261,5644,8216,4457,286,2286,1047,1921,2235,966,1394
1905,70072,11788,6970,9857,2656,130,9303,270,2844,1086,1127,1220
1906,27564,5226,6917,4426,3975,255,1947,1118,630,1664,2938,947
1907,47345,16739,4135,4783,2049,159,5121,141,679,1861,1710,584
1908,68288,5264,9131,6427,1453,348,7553,1717,864,2722,1099,2862
1909,48687,14587,5278,8011,2704,486,1757,1741,2371,3108,2238,1620
1910,77836,16749,9296,9052,2346,473,6651,901,2972,3844,1884,3355
1911,33737,18745,2822,4701,3784,369,8273,973,1725,3142,2346,2349
